objectId,Place_Name,ACL,Latitude,updatedAt,Longitude,createdAt
MGP1GMRVuU,Ahuntsic East,null,45.5528,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6411,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lgSmCDFdz5,Saint-Michel East,null,45.5618,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.599,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
C79NyVACp6,Saint-L�onard North,null,45.5966,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5928,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
EYDbLsOsPd,Ahuntsic Southeast,null,45.5394,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6513,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
giiAFt1ByX,Petite-Bourgogne,null,45.4861,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5732,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
yHguY4Cvew,Villeray Southeast,null,45.5401,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6225,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
CpdQYchUE7,Petite-Patrie Southwest,null,45.5354,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6061,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3EiUSLAe8U,Villeray Northeast,null,45.5514,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6116,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
7uFKMDWT6O,Anjou West,null,45.6097,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5794,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FFCVroJSiA,Centre-Sud South,null,45.5186,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5545,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gS7rZXZPvL,Plateau Mont-Royal Southeast,null,45.5115,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5683,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
HGtHHkVubT,Plateau Mont-Royal North,null,45.5374,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5735,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
uursX0FaL0,Ahuntsic Central,null,45.5606,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6584,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ioDvhTaklR,Mount Royal North,null,45.5217,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6393,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
p8S4KT0H8T,Ahuntsic North,null,45.5741,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6507,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ciAXKHIsFp,Ahuntsic Southwest,null,45.5467,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6718,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Lp0cY9rG4d,Verdun North,null,45.4643,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5698,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
kfV2wCA6lW,C�te-des-Neiges Southwest,null,45.4897,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6312,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1An0UwPDQp,L'�le-Des-Soeurs,null,45.4594,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5501,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
8TKhuZu05r,Plateau Mont-Royal West,null,45.5247,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5953,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
E7yCGacCM3,Villeray West,null,45.5435,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6339,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5k6k2M2sCS,Griffintown (Includes �le Notre-Dame & �le Sainte-H�l�ne),null,45.498,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5472,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3H3kx66mxn,Mount Royal South,null,45.4964,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6647,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
0IlvvpHFV4,C�te-des-Neiges North,null,45.5063,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6297,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ET8BExOlDZ,Cartierville Northeast,null,45.5383,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6932,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
zWQ1JzKlOM,Saint-Laurent Inner Northeast,null,45.517,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6831,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1jYZZL3DR3,Pointe-Saint-Charles,null,45.4805,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5554,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
GRrfCm0zps,Mount Royal Central,null,45.5101,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6478,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
D5y07caQca,Parc-Extension,null,45.5302,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6327,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
siWLokP7BY,Place Desjardins,null,45.5066,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5623,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
8LzVgWTelv,Dorval Central,null,45.8654,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.7614,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
H1o0S76gan,Ville �mard,null,45.4546,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5985,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
v9aJhEMqNT,Plateau Mont-Royal South Central,null,45.5176,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5804,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
4Bplf7BUbP,Verdun South,null,45.4459,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5815,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Zw8BrGpgEJ,Cartierville Southwest,null,45.5171,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7363,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
BLf4ZF6FrS,Saint-Henri,null,45.4737,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5882,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
BcBTtsLizF,Saint-Laurent Southeast,null,45.4752,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6961,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
KWKyPqEKtb,C�te-Saint-Luc East,null,45.4671,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6487,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
CeECTuizU5,Notre-Dame-de-Gr�ce Northeast,null,45.4717,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6149,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5SVmMAnpyg,Saint-Laurent Central,null,45.5049,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7142,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FRLDP8ZuMB,Saint-Laurent East,null,45.4979,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6886,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Ucz02lTs2F,C�te-des-Neiges Northeast,null,45.5018,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6191,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
DCujJsER4v,Duvernay-Est,null,45.6739,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5924,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
C8PFcWNI0r,Notre-Dame-de-Gr�ce Southwest,null,45.4604,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6303,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
8COYoYehpy,C�te-des-Neiges East,null,45.499,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6089,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
xlRHevlAV8,Saint-Laurent Southwest,null,45.4858,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7433,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
zMFVN1v4pZ,Saint-Fran_ois,null,45.6757,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6388,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
8QmRhLhMbE,Place Bonaventure,null,45.4992,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5646,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
DOOzG8byjC,Cartierville Central,null,45.5313,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7091,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
irJWGghnPJ,Saint-Laurent Outer Northeast,null,45.5263,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6649,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
nLuO4ZxcdF,Tour de la Bourse,null,45.5061,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5573,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
EY7Q0x4W88,Saint-Vincent-de-Paul,null,45.6168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6492,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lJNUn1Y3r1,Sainte-Rose,null,45.6168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7825,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
p0gHrDPRyg,Auteuil West,null,45.6409,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7542,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
o9n4LY5cgc,Auteuil Northeast,null,45.6625,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7002,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
VuhnLUqyfn,Chomedey Northwest,null,45.5573,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7725,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
64bneFTSwy,Lachine West,null,45.4419,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7057,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
TCVE7KDoJv,Duvernay,null,45.6225,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6949,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YAZEijw4fM,Pierrefonds,null,45.5069,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.8407,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
tqNAC60jGp,Roxboro,null,45.5084,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.8075,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
zHm58mOB0n,Vimont,null,45.5984,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7159,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
0BZhENhlup,L'�le-Bizard Southwest,null,45.4865,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.9092,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AwbQmiotv4,Pont-Viau,null,45.5771,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6873,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
JQMFlAPpVF,Chomedey Northeast,null,45.5793,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7367,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
MQTAORqjps,Chomedey East,null,45.5478,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7368,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vpJ4zUjp0N,Sainte-Doroth�e,null,45.5334,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.8159,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
sXMLcFNgMF,Fabreville,null,45.578,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.8004,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
XmIAMxvvtj,L'�le Bizard Northeast,null,45.5055,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.8789,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
C7EDb5gqEP,Lachine East,null,45.4402,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6747,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ioOoTSow24,Auteuil South,null,45.6213,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7398,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YoBIDNBOm4,LaSalle Northwest,null,45.438,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6215,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
tO7FmgHTbD,Saint-Pierre,null,45.3994,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6506,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3LGzQEHtv9,�les-Laval,null,45.5284,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.8509,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
cmDrTe96Lt,Chomedey South,null,45.5338,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7652,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
h8UY7riGkX,Dollard-Des-Ormeaux East,null,45.4897,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7958,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
J5rY1mulvD,LaSalle Southeast,null,45.4011,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.619,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
X3C7nbiEHI,L'�le-Dorval,null,45.4414,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7749,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
mcJvabRuQG,Dollard-Des-Ormeaux Southwest,null,45.4756,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.8367,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
x8OB4Ltm98,Vaudreuil-Soulanges (Coteau-du-Lac),null,45.3655,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-74.312,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AGbqfZm9Qx,Laurentides-Sud (Ch�n�ville),null,45.8265,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-74.9318,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
JuVu2BZaDt,Bois-Francs-Sud (Saint-Nazaire-D'Acton),null,45.6609,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.77,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
aiSvuPxpLq,Sainte-Anne-De-Bellevue,null,45.4062,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.9456,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
F2IpiRrFu4,R�gion d'Oka (Oka),null,45.5135,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-74.0534,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
l51PKIJ0m5,Dollard-Des-Ormeaux Northwest,null,45.4948,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.8317,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
9vQ0VPwFca,Nunavik (Kuujjuaq),null,58.3269,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.1637,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3TJtTOILX7,Estrie-Ouest (Fulford),null,45.2831,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.5244,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
qL88OF8ne4,Senneville,null,45.4577,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.9162,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
S6f7Hl8xpp,Sainte-Genevi�ve,null,45.4683,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.8565,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lVy7Z4AGFW,Outaouais-Nord (Ferme-Neuve),null,47.0921,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-75.7967,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ckC65yKKHY,Bois-Francs-Nord (Odanak),null,46.021,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.8239,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6X5eFR10Ju,Bromptonville,null,45.4797,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9492,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
rq0jU9D4Mk,Abitibi-T�miscamingue-Est (Radisson),null,52.1046,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-75.2807,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
tqqtwBbyjv,Saint-�lie-d'Orford,null,45.3966,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.0422,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6qjWXwLEDz,Saint-Basile-Le-Grand,null,45.5334,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.2825,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ga0dp5ic7G,Sherbrooke East,null,45.4024,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.8479,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
dznUiVpDuE,Saint-Hubert Central,null,45.4906,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.3991,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Y0oo4u9XgN,Saint-Hubert East,null,45.4981,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.4012,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
NdynAFFiQq,Sherbrooke West,null,45.3822,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9327,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
2K0J9shF6H,Lanaudi�re-Sud (Pr�vost),null,45.866,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-74.1785,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
tyvg7hTgf8,Drummondville South,null,45.9061,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.5929,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3itmrUwzBN,Sherbrooke Northwest,null,45.4113,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9586,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
svb9cdLCe2,Sherbrooke Central,null,45.3891,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.8986,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
MFARrWEyKX,Sherbrooke Southeast,null,45.3656,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.842,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
zLso8mzoTg,Coaticook,null,45.1334,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.7991,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
uibBGgGiEv,Sherbrooke Northeast,null,45.4231,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.8723,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5BhvQeGrpb,Sherbrooke North,null,45.4131,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9238,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
W4TD1RdR66,Longueuil North,null,45.5679,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.4761,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
HRiSWraZxN,Sorel Southwest,null,46.0206,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.1439,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1jcznqP2Fw,Longueuil Southwest,null,45.5183,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5023,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Nk4QRJDvZr,Longueuil Central,null,45.5362,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.4721,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
8G9zAtI8FN,Saint-Hubert West,null,45.4973,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.4676,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
c1fejbAXLs,Saint-Bruno,null,45.532,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.3437,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
myCL0aRpje,Longueuil Northeast,null,45.5523,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.4558,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
x0e2a0tYld,Saint-Luc,null,45.3694,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.3137,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Kwj5V10L0W,Longueuil Southeast,null,45.5181,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.4576,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gCEl0OJxoy,Rock Forest,null,45.3395,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.0128,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
W7EmvVFC5b,Beloeil East,null,45.5527,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.1755,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OFePurmnT7,Saint-Sophie,null,45.8306,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.9191,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
P29F1y35wv,Saint-Cyrille-De-Wendover,null,45.9334,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.4324,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ZMnO4kSfEb,Longueuil West,null,45.5372,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5056,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
KY5Ty0zEgB,Sainte-Th�r�se-de-Blainville Northeast,null,45.6694,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7752,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
My55uxBvzR,Sorel Central,null,46.0365,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.0665,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
